
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 7366   6000.00      0.00   -343.11 7383    0 7367    0  plain   wall  plain   wall
Object:   OBJ15351    331      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ15352    331      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15353    331      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15354    331      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15355    331      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15356    331      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15357    331      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15358    331      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15359    331      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ15360    331      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Cell:  332  17000.00  25000.00   -404.21  343  321 1861  331  plain  plain  plain  plain
Object:   OBJ15361    332      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15362    332      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ15363    332      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15364    332      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ15365    332      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ15366    332      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15367    332      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ15368    332      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15369    332      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ15370    332      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15371    332      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15372    332      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15373    332      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15374    332      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15375    332      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15376    332      Vrs    50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15377    332      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ15378    332      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15379    332      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15380    332      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Cell: 1861  18000.00  25000.00   -339.69 1882 1840 1394  332    mud  plain  plain  plain
Object:   OBJ15381   1861      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15382   1861      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15383   1861      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15384   1861      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ15385   1861      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ15386   1861      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15387   1861      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ15388   1861      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15389   1861      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ15390   1861      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ15391   1861      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15392   1861      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ15393   1861      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ15394   1861      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ15395   1861      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ15396   1861      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15397   1861      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ15398   1861      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ15399   1861      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ15400   1861      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Cell: 1394  19000.00  25000.00    -86.64 1883 1379 1863 1861  plain  plain  plain  plain
Object:   OBJ15401   1394      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
